index;OrderDate;Country;LineTotal;ProductName;ProductNumber;Class;Product_name;Size
1009;2011-07-01;GB;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1012;2011-07-01;GB;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1019;2011-07-01;GB;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1040;2011-07-01;GB;28.8404;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1053;2011-07-01;GB;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1063;2011-07-01;GB;86.5212;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1074;2011-07-01;GB;11.4;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1076;2011-07-01;GB;11.4;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1083;2011-07-01;GB;45.6;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1089;2011-07-01;GB;57.0;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1101;2011-07-01;GB;5.1865;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1109;2011-07-01;GB;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1111;2011-07-01;GB;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1124;2011-07-01;GB;20.746;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1128;2011-07-01;GB;2624.382;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1132;2011-07-01;GB;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1133;2011-07-01;GB;713.796;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
1138;2011-07-01;GB;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1142;2011-07-01;GB;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1143;2011-07-01;GB;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
1150;2011-07-01;GB;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1155;2011-07-01;GB;2624.382;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1156;2011-07-01;GB;1749.588;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1160;2011-07-01;GB;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1174;2011-07-01;GB;1749.588;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1175;2011-07-01;GB;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1184;2011-07-01;GB;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1196;2011-07-01;GB;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
1201;2011-07-01;GB;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1209;2011-07-01;GB;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1210;2011-07-01;GB;356.898;ML Road Frame - Red, 52;FR-R72R-52;M;ML Road Frame - Red; 52
1211;2011-07-01;GB;356.898;ML Road Frame - Red, 48;FR-R72R-48;M;ML Road Frame - Red; 48
1218;2011-07-01;GB;2624.382;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
1219;2011-07-01;GB;4373.97;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
1221;2011-07-01;GB;20.1865;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1223;2011-07-01;GB;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1224;2011-07-01;GB;20.1865;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1225;2011-07-01;GB;20.1865;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1232;2011-07-01;GB;60.5595;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1234;2011-07-01;GB;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1237;2011-07-01;GB;80.746;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1243;2011-07-01;GB;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1245;2011-07-01;GB;100.9325;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1253;2011-07-01;GB;100.9325;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1264;2011-07-01;GB;100.9325;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1284;2011-07-01;GB;40.373;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
502;2011-07-01;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
520;2011-07-01;US;8099.976;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
522;2011-07-01;US;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
524;2011-07-01;US;4079.988;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
529;2011-07-01;US;2146.962;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
536;2011-07-01;US;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
540;2011-07-01;US;4293.924;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
551;2011-07-01;US;714.7043;HL Mountain Frame - Black, 38;FR-M94B-38;H;HL Mountain Frame - Black; 38
555;2011-07-01;US;722.5949;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
557;2011-07-01;US;8159.976;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
558;2011-07-01;US;809.76;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
562;2011-07-01;US;2039.994;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
570;2011-07-01;US;1637.4;HL Mountain Frame - Silver, 48;FR-M94S-52;H;HL Mountain Frame - Silver; 48
577;2011-07-01;US;10199.97;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
581;2011-07-01;US;10124.97;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
606;2011-07-01;US;2039.994;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
607;2011-07-01;US;2146.962;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
613;2011-07-01;US;6074.982;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
615;2011-07-01;US;2024.994;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
621;2011-07-01;US;10124.97;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
626;2011-07-01;US;16319.952;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
628;2011-07-01;US;2144.1129;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
629;2011-07-01;US;27607.9188;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
630;2011-07-01;US;8159.976;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
648;2011-07-01;US;2024.994;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
651;2011-07-01;US;4049.988;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
665;2011-07-01;US;809.76;HL Mountain Frame - Black, 48;FR-M94B-48;H;HL Mountain Frame - Black; 48
671;2011-07-01;US;8099.976;Mountain-100 Black, 44;BK-M82B-44;H;Mountain-100 Black; 44
673;2011-07-01;US;12239.964;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
675;2011-07-01;US;2039.994;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
676;2011-07-01;US;6440.886;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
691;2011-07-01;US;4049.988;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
694;2011-07-01;US;3612.9745;HL Mountain Frame - Silver, 38;FR-M94S-38;H;HL Mountain Frame - Silver; 38
695;2011-07-01;US;6119.982;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
699;2011-07-01;US;6074.982;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
717;2011-07-01;US;2144.1129;HL Mountain Frame - Black, 42;FR-M94B-42;H;HL Mountain Frame - Black; 42
720;2011-07-01;US;6074.982;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
726;2011-07-01;US;8099.976;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
727;2011-07-01;US;4079.988;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
728;2011-07-01;US;2039.994;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
733;2011-07-01;US;2039.994;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
737;2011-07-01;US;10124.97;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
748;2011-07-01;US;838.9178;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
751;2011-07-01;US;551.8146;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
756;2011-07-01;US;838.9178;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
773;2011-07-01;US;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
780;2011-07-01;US;357.1616;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
787;2011-07-01;US;1258.3767;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
790;2011-07-01;US;419.4589;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
801;2011-07-01;US;419.4589;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
817;2011-07-01;US;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
832;2011-07-01;US;419.4589;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
833;2011-07-01;US;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
852;2011-07-01;US;2097.2945;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
853;2011-07-01;US;1677.8356;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
856;2011-07-01;US;838.9178;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
857;2011-07-01;US;1258.3767;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
867;2011-07-01;US;1677.8356;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
877;2011-07-01;US;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
888;2011-07-01;US;838.9178;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
891;2011-07-01;US;535.7424;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
894;2011-07-01;US;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
901;2011-07-01;US;178.5808;LL Road Frame - Black, 58;FR-R38B-58;L;LL Road Frame - Black; 58
903;2011-07-01;US;1258.3767;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
917;2011-07-01;US;2097.2945;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
921;2011-07-01;US;838.9178;Road-650 Black, 58;BK-R50B-58;L;Road-650 Black; 58
931;2011-07-01;US;735.7528;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
933;2011-07-01;US;357.1616;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
940;2011-07-01;US;419.4589;Road-650 Red, 62;BK-R50R-62;L;Road-650 Red; 62
943;2011-07-01;US;419.4589;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
948;2011-07-01;US;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
952;2011-07-01;US;178.5808;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
958;2011-07-01;US;178.5808;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
960;2011-07-01;US;367.8764;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
970;2011-07-01;US;1677.8356;Road-650 Red, 48;BK-R50R-48;L;Road-650 Red; 48
982;2011-07-01;US;183.9382;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
985;2011-07-01;US;714.3232;LL Road Frame - Black, 52;FR-R38B-52;L;LL Road Frame - Black; 52
987;2011-07-01;US;1677.8356;Road-650 Red, 44;BK-R50R-44;L;Road-650 Red; 44
991;2011-07-01;US;838.9178;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
993;2011-07-01;US;419.4589;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
995;2011-07-01;US;367.8764;LL Road Frame - Red, 44;FR-R38R-44;L;LL Road Frame - Red; 44
997;2011-07-01;US;183.9382;LL Road Frame - Red, 60;FR-R38R-60;L;LL Road Frame - Red; 60
1014;2011-07-01;US;28.8404;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1016;2011-07-01;US;173.0424;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1020;2011-07-01;US;86.5212;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
1028;2011-07-01;US;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1038;2011-07-01;US;173.0424;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1041;2011-07-01;US;144.202;Long-Sleeve Logo Jersey, M;LJ-0192-M;L;Long-Sleeve Logo Jersey; M
1042;2011-07-01;US;115.3616;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1044;2011-07-01;US;86.5212;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1048;2011-07-01;US;57.6808;Long-Sleeve Logo Jersey, XL;LJ-0192-X;L;Long-Sleeve Logo Jersey; XL
1049;2011-07-01;US;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1064;2011-07-01;US;57.6808;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1071;2011-07-01;US;173.0424;Long-Sleeve Logo Jersey, L;LJ-0192-L;L;Long-Sleeve Logo Jersey; L
1073;2011-07-01;US;11.4;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1086;2011-07-01;US;22.8;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1094;2011-07-01;US;123.5;Mountain Bike Socks, M;SO-B909-M;L;Mountain Bike Socks; M
1098;2011-07-01;US;20.746;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1099;2011-07-01;US;5.1865;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1100;2011-07-01;US;5.1865;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1106;2011-07-01;US;20.746;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1120;2011-07-01;US;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1121;2011-07-01;US;10.373;AWC Logo Cap;CA-1098;L;AWC Logo Cap;
1137;2011-07-01;US;1749.588;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
1152;2011-07-01;US;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1159;2011-07-01;US;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1161;2011-07-01;US;4373.97;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1162;2011-07-01;US;1070.694;ML Road Frame - Red, 52;FR-R72R-52;M;ML Road Frame - Red; 52
1185;2011-07-01;US;1749.588;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1186;2011-07-01;US;4373.97;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
1189;2011-07-01;US;874.794;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1190;2011-07-01;US;3499.176;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1193;2011-07-01;US;1749.588;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1197;2011-07-01;US;1749.588;Road-450 Red, 52;BK-R68R-52;M;Road-450 Red; 52
1199;2011-07-01;US;874.794;Road-450 Red, 44;BK-R68R-44;M;Road-450 Red; 44
1214;2011-07-01;US;2624.382;Road-450 Red, 58;BK-R68R-58;M;Road-450 Red; 58
1217;2011-07-01;US;874.794;Road-450 Red, 60;BK-R68R-60;M;Road-450 Red; 60
1222;2011-07-01;US;20.1865;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1226;2011-07-01;US;60.5595;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1238;2011-07-01;US;80.746;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1239;2011-07-01;US;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1250;2011-07-01;US;80.746;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1254;2011-07-01;US;80.746;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1259;2011-07-01;US;60.5595;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1265;2011-07-01;US;121.119;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1269;2011-07-01;US;40.373;Sport-100 Helmet, Red;HL-U509-R;L;Sport-100 Helmet; -
1270;2011-07-01;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1281;2011-07-01;US;20.1865;Sport-100 Helmet, Black;HL-U509;L;Sport-100 Helmet; -
1283;2011-07-01;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1285;2011-07-01;US;40.373;Sport-100 Helmet, Blue;HL-U509-B;L;Sport-100 Helmet; -
1288;2011-07-02;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1289;2011-07-02;FR;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1290;2011-07-02;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1291;2011-07-03;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
1292;2011-07-03;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1293;2011-07-03;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1294;2011-07-03;AU;699.0982;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
1295;2011-07-04;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1296;2011-07-04;AU;3399.99;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
1297;2011-07-04;AU;3399.99;Mountain-100 Silver, 44;BK-M82S-44;H;Mountain-100 Silver; 44
1298;2011-07-04;DE;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1299;2011-07-04;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1300;2011-07-05;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1301;2011-07-05;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1302;2011-07-05;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1304;2011-07-05;AU;699.0982;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
1305;2011-07-05;GB;699.0982;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
1303;2011-07-05;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1306;2011-07-06;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1307;2011-07-06;AU;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
1308;2011-07-06;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1309;2011-07-06;AU;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1310;2011-07-06;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1311;2011-07-06;AU;3399.99;Mountain-100 Silver, 42;BK-M82S-42;H;Mountain-100 Silver; 42
1312;2011-07-06;GB;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1313;2011-07-06;US;699.0982;Road-650 Black, 44;BK-R50B-44;L;Road-650 Black; 44
1314;2011-07-07;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1315;2011-07-07;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1316;2011-07-07;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1317;2011-07-07;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1318;2011-07-08;AU;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
1319;2011-07-08;GB;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1320;2011-07-08;GB;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1321;2011-07-08;GB;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
1322;2011-07-09;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1323;2011-07-09;AU;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
1324;2011-07-09;AU;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
1325;2011-07-09;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1326;2011-07-10;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1327;2011-07-10;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1328;2011-07-10;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
1329;2011-07-10;AU;3399.99;Mountain-100 Silver, 48;BK-M82S-48;H;Mountain-100 Silver; 48
1330;2011-07-10;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1331;2011-07-10;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1332;2011-07-11;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1333;2011-07-11;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1334;2011-07-11;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1335;2011-07-11;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1336;2011-07-11;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1337;2011-07-12;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1338;2011-07-12;CA;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1339;2011-07-12;DE;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1340;2011-07-12;GB;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1341;2011-07-12;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1342;2011-07-12;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1343;2011-07-13;AU;3374.99;Mountain-100 Black, 48;BK-M82B-48;H;Mountain-100 Black; 48
1344;2011-07-13;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1346;2011-07-13;AU;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
1345;2011-07-13;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1347;2011-07-13;US;699.0982;Road-650 Red, 60;BK-R50R-60;L;Road-650 Red; 60
1348;2011-07-14;DE;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1349;2011-07-14;DE;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1350;2011-07-14;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1351;2011-07-14;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1352;2011-07-15;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1353;2011-07-15;AU;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1354;2011-07-15;GB;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
1355;2011-07-15;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1356;2011-07-15;US;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1357;2011-07-15;US;3399.99;Mountain-100 Silver, 38;BK-M82S-38;H;Mountain-100 Silver; 38
1358;2011-07-17;AU;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1359;2011-07-18;AU;3374.99;Mountain-100 Black, 38;BK-M82B-38;H;Mountain-100 Black; 38
1360;2011-07-18;CA;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1361;2011-07-18;US;3578.27;Road-150 Red, 56;BK-R93R-56;H;Road-150 Red; 56
1362;2011-07-18;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1363;2011-07-18;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1364;2011-07-18;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1365;2011-07-19;AU;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1369;2011-07-19;AU;699.0982;Road-650 Red, 58;BK-R50R-58;L;Road-650 Red; 58
1370;2011-07-19;CA;699.0982;Road-650 Black, 60;BK-R50B-60;L;Road-650 Black; 60
1371;2011-07-19;DE;699.0982;Road-650 Black, 52;BK-R50B-52;L;Road-650 Black; 52
1366;2011-07-19;US;3578.27;Road-150 Red, 44;BK-R93R-44;H;Road-150 Red; 44
1367;2011-07-19;US;3578.27;Road-150 Red, 52;BK-R93R-52;H;Road-150 Red; 52
1368;2011-07-19;US;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
1372;2011-07-19;US;699.0982;Road-650 Black, 62;BK-R50B-62;L;Road-650 Black; 62
1373;2011-07-20;AU;3374.99;Mountain-100 Black, 42;BK-M82B-42;H;Mountain-100 Black; 42
1374;2011-07-20;AU;3578.27;Road-150 Red, 48;BK-R93R-48;H;Road-150 Red; 48
1375;2011-07-20;DE;3578.27;Road-150 Red, 62;BK-R93R-62;H;Road-150 Red; 62
